id,ipim_type,property_type,price,currency,city,municipality,region,surface,rooms,price_per_m2,latitude,longitude,reliability_score,reliability_level,is_outlier,scraped_at,last_updated
affare:affare_259425,maison,villa,2600.0,TND,Les Berges Du Lac,Jebel Jelloud,TUNIS,,2.0,,36.7667,10.1833,75.0,GOOD,True,2026-04-01 16:45:47.246144+00,2026-04-09 15:38:14.779494+00
affare:affare_259426,terrain,land,240000.0,TND,Hammamet,Hammamet,NABEUL,200.0,,1200.0,36.4,10.6167,100.0,HIGH,False,2026-04-01 16:46:06.11579+00,2026-04-09 15:38:12.325992+00
affare:affare_259427,appartement,apartment,169000.0,TND,Hergla,Hergla,SOUSSE,94.0,3.0,1797.87,36.0333,10.5,100.0,HIGH,False,2026-04-01 16:44:40.798073+00,2026-04-09 15:38:13.45597+00
affare:affare_259428,terrain,land,60000.0,TND,Akouda,Akouda,SOUSSE,506.0,,118.58,35.8667,10.5667,100.0,HIGH,False,2026-04-01 16:44:55.785205+00,2026-04-09 15:38:11.585906+00
affare:affare_259429,terrain,land,488000.0,TND,Sousse Jawhara,Sidi El Heni,SOUSSE,488.0,,1000.0,35.6756,10.3106,100.0,HIGH,False,2026-04-01 16:43:27.453301+00,2026-04-09 15:38:14.244716+00
affare:affare_259480,terrain,land,1111.0,TND,,,,,7.0,,33.8439408,9.400138,0.0,DROP,True,2026-04-03 18:39:14.861448+00,2026-04-09 15:38:13.310348+00
affare:affare_259482,terrain,land,6000.0,TND,,,,,4.0,,33.8439408,9.400138,5.0,DROP,False,2026-04-03 18:38:19.338614+00,2026-04-09 15:38:13.504679+00
affare:affare_259483,terrain,land,440000.0,TND,,,,362.0,,1215.47,33.8439408,9.400138,10.0,DROP,False,2026-04-03 18:37:32.808332+00,2026-04-09 15:38:14.877485+00
affare:affare_259485,maison,villa,870000.0,TND,,,,600.0,4.0,1450.0,33.8439408,9.400138,75.0,GOOD,False,2026-04-03 18:38:59.659652+00,2026-04-09 15:38:13.796944+00
affare:affare_259488,maison,villa,1350.0,TND,,,,650.0,4.0,2.08,33.8439408,9.400138,55.0,LOW,True,2026-04-03 18:38:45.775736+00,2026-04-09 15:38:11.234524+00
affare:affare_259489,terrain,land,114800.0,TND,,,,328.0,,350.0,33.8439408,9.400138,10.0,DROP,False,2026-04-03 18:37:48.562172+00,2026-04-09 15:38:14.040129+00
affare:affare_259490,maison,villa,650000.0,TND,,,,500.0,3.0,1300.0,33.8439408,9.400138,45.0,LOW,False,2026-04-03 18:38:03.06006+00,2026-04-09 15:38:14.536456+00
affare:affare_259491,maison,villa,730000.0,TND,,,,350.0,4.0,2085.71,33.8439408,9.400138,75.0,GOOD,False,2026-04-03 18:35:30.70813+00,2026-04-09 15:38:11.283983+00
affare:affare_259493,terrain,land,760000.0,TND,,,,750.0,4.0,1013.33,33.8439408,9.400138,75.0,GOOD,False,2026-04-03 18:37:02.409851+00,2026-04-09 15:38:10.600954+00
affare:affare_259494,terrain,land,1750.0,TND,,,,490.0,,3.57,33.8439408,9.400138,0.0,DROP,True,2026-04-03 18:37:19.125725+00,2026-04-09 15:38:11.527455+00
affare:affare_259496,appartement,apartment,298000.0,TND,,,,67.0,2.0,4447.76,33.8439408,9.400138,45.0,LOW,False,2026-04-03 18:34:39.401207+00,2026-04-09 15:38:11.829402+00
affare:affare_259497,appartement,apartment,320000.0,TND,,,,103.0,3.0,3106.8,33.8439408,9.400138,45.0,LOW,False,2026-04-03 18:34:07.296044+00,2026-04-09 15:38:13.406995+00
affare:affare_259498,maison,villa,680000.0,TND,,,,8750.0,,77.71,33.8439408,9.400138,10.0,DROP,True,2026-04-03 18:36:45.3523+00,2026-04-09 15:38:11.331804+00
affare:affare_259499,appartement,apartment,269000.0,TND,,,,85.0,3.0,3164.71,33.8439408,9.400138,75.0,GOOD,False,2026-04-03 18:36:05.39655+00,2026-04-09 15:38:11.925867+00
affare:affare_259501,appartement,apartment,950000.0,TND,,,,427.0,3.0,2224.82,33.8439408,9.400138,75.0,GOOD,False,2026-04-03 18:36:24.158442+00,2026-04-09 15:38:10.991849+00
affare:affare_259503,terrain,land,420000.0,TND,,,,156.0,2.0,2692.31,33.8439408,9.400138,45.0,LOW,False,2026-04-03 18:35:12.796253+00,2026-04-09 15:38:19.329953+00
affare:affare_259504,appartement,apartment,65000.0,TND,,,,70.0,3.0,928.57,33.8439408,9.400138,75.0,GOOD,False,2026-04-03 18:34:55.914814+00,2026-04-09 15:38:15.521436+00
affare:affare_259506,maison,villa,330000.0,TND,,,,297.0,4.0,1111.11,33.8439408,9.400138,45.0,LOW,False,2026-04-03 18:34:21.821743+00,2026-04-09 15:38:17.592875+00
affare:affare_259507,terrain,land,159000.0,TND,,,,60.0,2.0,2650.0,33.8439408,9.400138,45.0,LOW,False,2026-04-03 18:33:50.591694+00,2026-04-09 15:38:16.250906+00
affare:affare_259508,appartement,apartment,290000.0,TND,,,,100.0,3.0,2900.0,33.8439408,9.400138,45.0,LOW,False,2026-04-03 18:32:35.986207+00,2026-04-09 15:38:18.294295+00
affare:affare_259509,appartement,apartment,349000.0,TND,,,,144.0,4.0,2423.61,33.8439408,9.400138,45.0,LOW,False,2026-04-03 18:31:38.901872+00,2026-04-09 15:38:17.075004+00
affare:affare_259510,terrain,land,2300.0,TND,,,,,,,33.8439408,9.400138,0.0,DROP,True,2026-04-03 18:32:02.348575+00,2026-04-09 15:38:16.538862+00
affare:affare_259512,terrain,land,57000.0,TND,,,,152.0,,375.0,33.8439408,9.400138,40.0,LOW,False,2026-04-03 18:33:13.97199+00,2026-04-09 15:38:18.897462+00
affare:affare_259513,terrain,land,237000.0,TND,,,,364.0,,651.1,33.8439408,9.400138,10.0,DROP,False,2026-04-03 18:32:55.821396+00,2026-04-09 15:38:19.623224+00
affare:affare_259514,appartement,apartment,2000.0,TND,,,,,2.0,,33.8439408,9.400138,15.0,DROP,True,2026-04-03 18:30:45.092666+00,2026-04-09 15:38:15.905381+00
affare:affare_259515,terrain,land,2500.0,TND,,,,1200.0,4.0,2.08,33.8439408,9.400138,25.0,LOW,True,2026-04-03 18:29:55.563913+00,2026-04-09 15:38:17.996873+00
affare:affare_259547,appartement,apartment,,TND,,,,65.0,1.0,,33.8439408,9.400138,30.0,LOW,False,2026-04-06 18:12:01.259684+00,2026-04-09 15:38:16.345918+00
affare:affare_259550,terrain,land,18750.0,TND,,,,150.0,,125.0,33.8439408,9.400138,35.0,LOW,False,2026-04-06 18:11:51.188475+00,2026-04-09 15:38:15.952736+00
affare:affare_259551,terrain,land,255000.0,TND,,,,365.0,,698.63,33.8439408,9.400138,5.0,DROP,False,2026-04-06 18:10:34.640383+00,2026-04-09 15:38:18.191124+00
affare:affare_259552,appartement,apartment,,TND,,,,76.0,3.0,,33.8439408,9.400138,30.0,LOW,False,2026-04-06 18:10:28.597614+00,2026-04-09 15:38:15.568792+00
affare:affare_259554,terrain,land,369000.0,TND,,,,250.0,4.0,1476.0,33.8439408,9.400138,45.0,LOW,False,2026-04-06 18:10:01.641973+00,2026-04-09 15:38:19.089236+00
affare:affare_259555,appartement,apartment,420000.0,TND,,,,150.0,4.0,2800.0,33.8439408,9.400138,45.0,LOW,False,2026-04-06 18:10:12.228166+00,2026-04-09 15:38:19.47525+00
affare:affare_259557,appartement,apartment,530000.0,TND,,,,95.0,3.0,5578.95,33.8439408,9.400138,25.0,LOW,True,2026-04-06 18:09:55.01056+00,2026-04-09 15:38:19.376112+00
affare:affare_259558,maison,villa,325000.0,TND,,,,170.0,4.0,1911.76,33.8439408,9.400138,75.0,GOOD,False,2026-04-06 18:09:33.465226+00,2026-04-09 15:38:18.092482+00
affare:affare_259559,terrain,land,490000.0,TND,,,,499.0,4.0,981.96,33.8439408,9.400138,45.0,LOW,False,2026-04-06 18:09:44.115037+00,2026-04-09 15:38:16.05801+00
affare:affare_259560,appartement,apartment,300.0,TND,,,,,1.0,,33.8439408,9.400138,15.0,DROP,True,2026-04-06 18:09:24.462035+00,2026-04-09 15:38:15.957901+00
affare:affare_259561,maison,villa,950.0,TND,,,,,3.0,,33.8439408,9.400138,15.0,DROP,True,2026-04-06 18:09:13.953477+00,2026-04-09 15:38:18.513628+00
affare:affare_259562,maison,villa,1100.0,TND,,,,,4.0,,33.8439408,9.400138,0.0,DROP,True,2026-04-06 18:09:04.631858+00,2026-04-09 15:38:17.381484+00
affare:affare_259563,terrain,land,1200.0,TND,,,,,6.0,,33.8439408,9.400138,0.0,DROP,True,2026-04-06 18:08:53.061085+00,2026-04-09 15:38:18.850341+00
affare:affare_259564,maison,villa,1000.0,TND,,,,,4.0,,33.8439408,9.400138,0.0,DROP,True,2026-04-06 18:08:44.872651+00,2026-04-09 15:38:18.045038+00
affare:affare_259565,appartement,apartment,1200.0,TND,,,,,2.0,,33.8439408,9.400138,15.0,DROP,True,2026-04-06 18:08:28.083179+00,2026-04-09 15:38:18.658864+00
affare:affare_259566,maison,villa,700.0,TND,,,,,4.0,,33.8439408,9.400138,15.0,DROP,True,2026-04-06 18:08:35.204253+00,2026-04-09 15:38:16.298611+00
affare:affare_259567,maison,villa,4000.0,TND,,,,,3.0,,33.8439408,9.400138,0.0,DROP,True,2026-04-06 18:08:17.217184+00,2026-04-09 15:38:17.896504+00
affare:affare_259568,maison,villa,1900.0,TND,,,,,2.0,,33.8439408,9.400138,0.0,DROP,True,2026-04-06 18:07:04.794432+00,2026-04-09 15:38:18.462157+00
affare:affare_259569,terrain,land,27000.0,TND,,,,,,,33.8439408,9.400138,20.0,DROP,False,2026-04-06 18:07:34.903026+00,2026-04-09 15:38:15.261814+00
affare:affare_259572,terrain,land,27000.0,TND,,,,,,,33.8439408,9.400138,20.0,DROP,False,2026-04-06 18:07:24.143324+00,2026-04-09 15:38:15.464189+00
affare:affare_259573,appartement,apartment,300.0,TND,,,,30.0,1.0,10.0,33.8439408,9.400138,50.0,LOW,True,2026-04-06 18:07:54.889019+00,2026-04-09 15:38:19.723405+00
affare:affare_259628,terrain,land,500000.0,TND,,,,160.0,3.0,,33.8439408,9.400138,,,False,2026-04-09 10:44:41.927854+00,2026-04-09 15:38:15.266406+00
affare:affare_259669,terrain,land,2400.0,TND,,,,640.0,4.0,,33.8439408,9.400138,,,False,2026-04-09 09:24:15.237292+00,2026-04-09 15:38:18.141022+00
affare:affare_259670,maison,villa,1500.0,TND,,,,135.0,3.0,,33.8439408,9.400138,,,False,2026-04-09 09:24:10.153213+00,2026-04-09 15:38:15.416502+00
affare:affare_259671,terrain,land,950000.0,TND,,,,600.0,,,33.8439408,9.400138,,,False,2026-04-09 09:23:56.142945+00,2026-04-09 15:38:18.389871+00
affare:affare_259679,maison,villa,690000.0,TND,,,,650.0,3.0,,33.8439408,9.400138,,,False,2026-04-09 10:47:30.141919+00,2026-04-09 15:38:16.739656+00
affare:affare_259680,maison,villa,870000.0,TND,,,,,4.0,,33.8439408,9.400138,,,False,2026-04-09 10:46:53.49036+00,2026-04-09 15:38:16.98017+00
affare:affare_259681,maison,villa,720000.0,TND,,,,500.0,3.0,,33.8439408,9.400138,,,False,2026-04-09 10:47:17.263536+00,2026-04-09 15:38:16.883074+00
affare:affare_259682,terrain,land,740000.0,TND,,,,400.0,4.0,,33.8439408,9.400138,,,False,2026-04-09 10:47:06.320291+00,2026-04-09 15:38:17.31699+00
affare:affare_259683,maison,villa,3800.0,TND,,,,,3.0,,33.8439408,9.400138,,,False,2026-04-09 10:46:40.152578+00,2026-04-09 15:38:16.682306+00
affare:affare_259684,appartement,apartment,248000.0,TND,,,,90.0,2.0,,33.8439408,9.400138,,,False,2026-04-09 10:46:14.265164+00,2026-04-09 15:38:16.787804+00
affare:affare_259685,maison,villa,1500.0,TND,,,,,3.0,,33.8439408,9.400138,,,False,2026-04-09 10:46:27.746736+00,2026-04-09 15:38:15.468706+00
affare:affare_259686,terrain,land,30000.0,TND,,,,220.0,,,33.8439408,9.400138,,,False,2026-04-09 10:45:47.872391+00,2026-04-09 15:38:18.455096+00
affare:affare_259687,terrain,land,1050.0,TND,,,,580.0,4.0,,33.8439408,9.400138,,,False,2026-04-09 10:46:00.789997+00,2026-04-09 15:38:17.438876+00
affare:affare_259688,terrain,land,750000.0,TND,,,,587.0,4.0,,33.8439408,9.400138,,,False,2026-04-09 10:45:34.226679+00,2026-04-09 15:38:15.367925+00
affare:affare_259689,terrain,land,1600.0,TND,,,,489.0,,,33.8439408,9.400138,,,False,2026-04-09 10:45:20.064144+00,2026-04-09 15:38:17.68942+00
affare:affare_259690,terrain,land,820000.0,TND,,,,540.0,4.0,,33.8439408,9.400138,,,False,2026-04-09 10:45:08.02151+00,2026-04-09 15:38:17.694315+00
affare:affare_259691,terrain,land,180000.0,TND,,,,90.0,2.0,,33.8439408,9.400138,,,False,2026-04-09 10:44:55.881028+00,2026-04-09 15:38:17.219545+00
affare:affare_259692,appartement,apartment,1200.0,TND,,,,111.0,3.0,,33.8439408,9.400138,,,False,2026-04-09 10:44:34.997184+00,2026-04-09 15:38:16.395283+00
affare:affare_259693,maison,villa,760000.0,TND,,,,220.0,3.0,,33.8439408,9.400138,,,False,2026-04-09 10:44:23.927504+00,2026-04-09 15:38:16.634937+00
affare:affare_259694,appartement,apartment,115000.0,TND,,,,88.0,2.0,,33.8439408,9.400138,,,False,2026-04-09 10:43:50.724382+00,2026-04-09 15:38:16.010428+00
affare:affare_259695,appartement,apartment,325000.0,TND,,,,84.0,3.0,,33.8439408,9.400138,,,False,2026-04-09 10:43:44.300125+00,2026-04-09 15:38:15.859521+00
affare:affare_259696,maison,villa,890000.0,TND,,,,500.0,4.0,,33.8439408,9.400138,,,False,2026-04-09 10:44:10.815288+00,2026-04-09 15:38:18.245879+00
affare:affare_259698,appartement,apartment,530000.0,TND,,,,95.0,3.0,,33.8439408,9.400138,,,False,2026-04-09 10:42:26.309487+00,2026-04-09 15:38:18.562186+00
affare:affare_3770,terrain,land,603200.0,TND,Akouda,Akouda,SOUSSE,3770.0,,160.0,35.8667,10.5667,100.0,HIGH,False,2026-03-27 00:34:32.615586+00,2026-04-09 15:38:17.496875+00
affare:affare_4000,terrain,land,,TND,Kantaoui,Sidi El Heni,SOUSSE,4000.0,3.0,,35.6756,10.3106,90.0,HIGH,False,2026-04-01 16:47:45.277936+00,2026-04-09 15:38:19.521118+00
affare:affare_7000,terrain,land,2600.0,TND,Sousse Sidi Abdelhamid,Sidi El Heni,SOUSSE,,,,35.6756,10.3106,40.0,LOW,True,2026-04-01 16:49:04.57929+00,2026-04-09 15:38:15.808536+00
affare:affare_8200,terrain,land,700000.0,TND,Hammamet Sud,Hammamet,NABEUL,8200.0,,85.37,36.4,10.6167,70.0,GOOD,True,2026-03-27 00:34:56.727641+00,2026-04-09 15:38:17.746893+00
bae2337b-74ca-4a6e-a969-8c91254de74c,appartement,apartment,99995.0,TND,Sousse,,,100.0,3.0,999.95,,,50.0,GOOD,False,2026-04-15 12:24:56.334223+00,2026-04-15 12:24:56.334223+00
c1e9c971-3018-4583-822f-f4f14fb65732,appartement,apartment,200000.0,TND,Nabeul,,,95.0,3.0,2105.26,36.83647081114297,10.318075446401018,50.0,GOOD,False,2026-04-15 16:35:40.421723+00,2026-04-15 16:35:40.421723+00
century21:century21_0027ce442d20,maison,villa,720000.0,TND,Hammamet,Hammamet Nord,Nabeul,210.0,3.0,,36.4252308,10.6309169,,,False,2026-04-09 11:19:15.598244+00,2026-04-09 15:38:16.586334+00
century21:century21_012583dc5e95,appartement,apartment,444000.0,TND,Hammamet,Hammamet Sud,Nabeul,200.0,2.0,,36.4040068,10.5689948,,,False,2026-04-06 19:04:23.763392+00,2026-04-09 15:38:18.994653+00
century21:century21_0342fde358d5,appartement,apartment,523000.0,TND,Jardins de Carthage,Jardins de carthage,Tunis,88.0,2.0,,36.8524621,10.2964735,,,False,2026-04-09 11:09:30.45766+00,2026-04-09 15:38:17.842963+00
century21:century21_037cf7b28811,terrain,land,590000.0,TND,Le Bardo,Ksar Said Bardo,Tunis,300.0,3.0,,36.8125194,10.1269163,,,False,2026-04-09 10:54:20.332696+00,2026-04-09 15:38:19.424744+00
century21:century21_03c93edcedb8,appartement,apartment,400000.0,TND,Ain Zaghouan,Ain zaghouan sud,Tunis,146.0,4.0,,36.86044,10.277262,,,False,2026-04-09 11:11:14.367218+00,2026-04-09 15:38:19.042841+00
century21:century21_05842bee20be,appartement,apartment,690000.0,TND,Aouina,Jardins d'El Aouina,Tunis,160.0,3.0,,36.8535165,10.2558337,,,False,2026-04-09 11:08:15.235757+00,2026-04-09 15:38:17.94872+00
century21:century21_06c58998e013,appartement,apartment,450000.0,TND,Nabeul,Cité El Wafa AFH 2,Nabeul,147.0,3.0,,36.4420874,10.6944554,,,False,2026-04-09 11:16:33.532348+00,2026-04-09 15:38:19.280569+00
century21:century21_07c08a212998,appartement,apartment,230000.0,TND,Aouina,Jardins d'El Aouina,Tunis,86.0,2.0,,36.8535165,10.2558337,,,False,2026-04-06 19:05:34.501705+00,2026-04-09 15:38:17.544874+00
century21:century21_07cdcbbbc116,appartement,apartment,750000.0,TND,Jardins de Carthage,Jardins de carthage,Tunis,188.0,3.0,,36.8524621,10.2964735,,,False,2026-04-06 18:59:50.68973+00,2026-04-09 15:38:16.6876+00
century21:century21_084a6d73e689,appartement,apartment,930000.0,TND,Jardins de Carthage,Jardins de carthage,Tunis,160.0,3.0,,36.8524621,10.2964735,,,False,2026-04-06 19:05:03.85665+00,2026-04-09 15:38:18.752619+00
century21:century21_08a2bf3ea23a,maison,villa,280000.0,TND,Gammarth,Gammarth Village,Tunis,85.0,2.0,,36.9173042,10.2852532,,,False,2026-04-06 18:53:45.035048+00,2026-04-09 15:38:15.318952+00
century21:century21_08cc17d22f20,maison,villa,1400000.0,TND,Jardins de Carthage,Jardins de carthage,Tunis,292.0,3.0,,36.8524621,10.2964735,,,False,2026-04-06 19:00:40.955936+00,2026-04-09 15:38:16.154893+00
century21:century21_0918ae159c1c,appartement,apartment,370000.0,TND,Ennasr,Cite Ennasr 1,ARIANA,168.0,3.0,2202.38,36.862482,10.169195,100.0,HIGH,False,2026-04-03 19:57:26.27529+00,2026-04-09 15:38:18.800645+00
century21:century21_0bc0b9fb7922,appartement,apartment,240000.0,TND,La Soukra,La Nouvelle Soukra,Ariana,75.0,,,36.8645031,10.2721983,,,False,2026-04-09 11:00:06.041449+00,2026-04-09 15:38:19.186676+00
century21:century21_0bdd5100d556,appartement,apartment,430000.0,TND,Jardins de Carthage,Jardins de carthage,Tunis,73.0,,,36.8524621,10.2964735,,,False,2026-04-09 11:11:33.602776+00,2026-04-09 15:38:16.201989+00
century21:century21_0f408eea2767,appartement,apartment,378600.0,TND,Hammamet,Hammamet Sud,Nabeul,130.0,2.0,,36.4040068,10.5689948,,,False,2026-04-09 10:54:57.10756+00,2026-04-09 15:38:23.972935+00
century21:century21_0f4cd89ce29f,appartement,apartment,1500000.0,TND,Jardins de Carthage,Jardins de carthage,Tunis,373.0,5.0,,36.8524621,10.2964735,,,False,2026-04-06 18:59:19.413274+00,2026-04-09 15:38:23.469848+00
century21:century21_1034d26c3d2b,maison,villa,970000.0,TND,La Soukra,La Soukra,Ariana,230.0,3.0,,36.8791039,10.2656209,,,False,2026-04-09 11:22:07.291395+00,2026-04-09 15:38:19.818721+00
century21:century21_10601fa24c71,appartement,apartment,870000.0,TND,Jardins de Carthage,Jardins de carthage,Tunis,153.0,3.0,,36.8524621,10.2964735,,,False,2026-04-06 19:00:20.38162+00,2026-04-09 15:38:20.529021+00
century21:century21_110268,terrain,land,271000.0,TND,Bou Mhel El Bassatine,Cité Bou Mhel,BEN AROUS,301.0,,900.33,36.7177686,10.3133067,100.0,HIGH,False,2026-03-26 19:59:04.960252+00,2026-04-09 15:38:23.412565+00
century21:century21_117d78a44d48,appartement,apartment,250000.0,TND,La Soukra,La Nouvelle Soukra,Ariana,77.0,,,36.8645031,10.2721983,,,False,2026-04-09 11:13:30.820079+00,2026-04-09 15:38:20.269507+00
century21:century21_12046e292fd8,appartement,apartment,280000.0,TND,Mannouba,La Mannouba,Mannouba,112.0,2.0,,36.8093284,10.0863269,,,False,2026-04-06 18:57:40.847863+00,2026-04-09 15:38:21.450785+00
century21:century21_123204,terrain,land,2000000.0,TND,Cité Mahrajène,Cité Mahrajène,Tunis,681.0,,,36.829708,10.178039,,,False,2026-04-09 10:54:31.996555+00,2026-04-09 15:38:22.072947+00
century21:century21_129a726b0a24,maison,villa,1300000.0,TND,Les berges du Lac,Les berges du Lac 2,Tunis,243.0,3.0,,36.8472959,10.2744566,,,False,2026-04-09 11:02:04.792671+00,2026-04-09 15:38:20.875577+00
century21:century21_162d10266d98,terrain,land,960000.0,TND,Hammamet,Hammamet Nord,Nabeul,170.0,5.0,,36.4252308,10.6309169,,,False,2026-04-09 11:31:18.146249+00,2026-04-09 15:38:22.409311+00
century21:century21_198a658d9ee7,appartement,apartment,760000.0,TND,Jardins de Carthage,Jardins de carthage,Tunis,155.0,3.0,,36.8524621,10.2964735,,,False,2026-04-09 10:59:24.100266+00,2026-04-09 15:38:21.114549+00
century21:century21_1c6168d6577f,terrain,land,2600000.0,TND,Jardins de Carthage,Jardins de carthage,Tunis,650.0,,,36.8524621,10.2964735,,,False,2026-04-09 10:55:38.832909+00,2026-04-09 15:38:20.37117+00
century21:century21_1cc124869d3c,appartement,apartment,430000.0,TND,Ennasr,Cite Ennasr 1,Ariana,140.0,3.0,,36.862482,10.169195,,,False,2026-04-09 11:21:56.384442+00,2026-04-09 15:38:23.814099+00
century21:century21_1f35a181ef40,appartement,apartment,300000.0,TND,Jardins de Carthage,Jardins de carthage,Tunis,80.0,,,36.8524621,10.2964735,,,False,2026-04-09 11:06:40.66137+00,2026-04-09 15:38:23.663999+00
century21:century21_2000,terrain,land,1600.0,TND,La Marsa,Sidi Daoud,Tunis,2000.0,,,36.8660009,10.3090981,,,False,2026-04-09 11:31:49.809967+00,2026-04-09 15:38:22.506291+00
century21:century21_21453b0d564b,appartement,apartment,275000.0,TND,El Menzah,El Manar 2,Tunis,121.0,2.0,,36.8391789,10.1577208,,,False,2026-04-09 11:30:17.939288+00,2026-04-09 15:38:23.920166+00
century21:century21_21f11a52cd51,terrain,land,1950000.0,TND,La Soukra,La Soukra,ARIANA,800.0,5.0,2437.5,36.8791039,10.2656209,100.0,HIGH,False,2026-03-31 09:21:22.506993+00,2026-04-09 15:38:20.969851+00
century21:century21_2230fbcaa37d,maison,villa,2100000.0,TND,El Menzah,El Menzah 5,ARIANA,541.0,5.0,3881.7,36.8483853,10.1745278,100.0,HIGH,False,2026-03-31 09:18:10.708899+00,2026-04-09 15:38:20.827017+00
century21:century21_241d85dc368f,appartement,apartment,840000.0,TND,La Soukra,Chotrana 1,Ariana,286.0,3.0,,36.8862706,10.2185958,,,False,2026-04-06 18:46:44.03732+00,2026-04-09 15:38:23.306399+00
century21:century21_253b51184d95,appartement,apartment,460000.0,TND,Nabeul,Cité El Wafa AFH 2,Nabeul,136.0,3.0,,36.4420874,10.6944554,,,False,2026-04-09 10:58:13.071705+00,2026-04-09 15:38:20.05902+00
century21:century21_261a83aea510,terrain,land,1276000.0,TND,El Menzah,El Menzah 9,Ariana,880.0,,,36.84708,10.151694,,,False,2026-04-06 18:56:05.531524+00,2026-04-09 15:38:23.808115+00
century21:century21_2769d491c77a,terrain,land,1000.0,TND,Mahras,Chaffar,SFAX,548.0,,1.82,34.537523,10.5774363,80.0,GOOD,True,2026-04-03 19:56:31.253481+00,2026-04-09 15:38:22.65915+00
century21:century21_276c7ffa4642,appartement,apartment,941000.0,TND,Jardins de Carthage,Jardins de carthage,Tunis,160.0,3.0,,36.8524621,10.2964735,,,False,2026-04-06 18:57:20.494054+00,2026-04-09 15:38:20.922774+00
century21:century21_29a98f100e00,maison,villa,1550000.0,TND,El Menzah,El Menzah 9,Ariana,700.0,6.0,,36.84708,10.151694,,,False,2026-04-09 11:17:42.168804+00,2026-04-09 15:38:19.86755+00
century21:century21_2a406efcab42,maison,villa,1380000.0,TND,Jardins de Carthage,Jardins de carthage,Tunis,240.0,3.0,,36.8524621,10.2964735,,,False,2026-04-09 10:55:59.204622+00,2026-04-09 15:38:21.401999+00
century21:century21_2b7128069939,appartement,apartment,380000.0,TND,La Soukra,La Soukra,Ariana,124.0,2.0,,36.8791039,10.2656209,,,False,2026-04-09 11:23:13.643596+00,2026-04-09 15:38:23.205326+00
century21:century21_2df47e285e43,appartement,apartment,320000.0,TND,La Soukra,La Soukra,Ariana,124.0,3.0,,36.8791039,10.2656209,,,False,2026-04-09 11:01:12.50357+00,2026-04-09 15:38:21.641435+00
century21:century21_2ea2ea0726f8,terrain,land,790000.0,TND,Hammamet,Hammamet Sud,Nabeul,240.0,3.0,,36.4040068,10.5689948,,,False,2026-04-09 10:57:12.546102+00,2026-04-09 15:38:20.375167+00
century21:century21_301919c5622c,appartement,apartment,600000.0,TND,Gammarth,Gammarth Forêt,Tunis,147.0,3.0,,36.898385,10.300732,,,False,2026-04-09 11:18:01.929286+00,2026-04-09 15:38:22.957489+00
century21:century21_302c0dba16da,appartement,apartment,249000.0,TND,La Soukra,Chotrana 1,ARIANA,81.0,,3074.07,36.8862706,10.2185958,100.0,HIGH,False,2026-03-31 09:17:59.629875+00,2026-04-09 15:38:23.364761+00
