source,source_listing_id,transaction,url,image_urls,title,price,currency,governorate,city,zone,property_type,surface_m2,rooms,bathrooms,poi,posted_at,scraped_at
mubawab,8253718,rent,https://www.mubawab.tn/fr/pa/8253718/%C3%A0-louer-%E2%80%93-appartement-s1-vide-%C3%A0-my-house-1-chotrana-1,"['https://www.mubawab-media.com/ad/8/253/718F/h/BANQUE%20%281%29_44943652_81423265.avif', 'https://www.mubawab-media.com/ad/8/253/718F/h/CHOURA2%20%281%29_44752387_81423266.avif', 'https://www.mubawab-media.com/ad/8/253/718F/h/WhatsApp%20Image%202022-11-17%20at%2009.36.04_36353949_81423267.avif', 'https://www.mubawab-media.com/ad/8/253/718F/h/WhatsApp%20Image%202022-11-17%20at%2009.36.03_36353950_81423268.avif', 'https://www.mubawab-media.com/ad/8/253/718F/h/WhatsApp%20Image%202022-11-17%20at%2009.38.59%284%29_36353951_81423269.avif', 'https://www.mubawab-media.com/ad/8/253/718F/h/WhatsApp%20Image%202025-12-03%20%C3%A0%2015.46.14_9c5c199a_81575930.avif', 'https://www.mubawab-media.com/ad/8/253/718F/h/WhatsApp%20Image%202025-12-03%20%C3%A0%2015.50.41_a0e8de36_81575931.avif', 'https://www.mubawab-media.com/ad/8/253/718F/h/WhatsApp%20Image%202025-12-03%20%C3%A0%2015.50.41_ee5f07b6_81575932.avif', 'https://www.mubawab-media.com/ad/8/253/718F/h/WhatsApp%20Image%202025-12-03%20%C3%A0%2015.50.48_dd561e69_81575933.avif', 'https://www.mubawab-media.com/ad/8/253/718F/h/WhatsApp%20Image%202025-12-03%20%C3%A0%2015.50.49_9a848fa5_81575934.avif', 'https://www.mubawab-media.com/ad/8/253/718F/h/WhatsApp%20Image%202025-12-03%20%C3%A0%2015.50.49_16cf8849_81575935.avif', 'https://www.mubawab-media.com/ad/8/253/718F/h/WhatsApp%20Image%202025-12-03%20%C3%A0%2015.50.49_25295717_81575936.avif', 'https://www.mubawab-media.com/ad/8/253/718F/h/WhatsApp%20Image%202025-12-03%20%C3%A0%2015.50.49_a3cbc656_81575937.avif', 'https://www.mubawab-media.com/ad/8/253/718F/h/WhatsApp%20Image%202025-12-03%20%C3%A0%2015.50.50_fb37756a_81575938.avif', 'https://www.mubawab-media.com/ad/8/253/720F/m/WhatsApp%20Image%202022-11-17%20at%2009.36.04_36353949_81423296.avif']","À louer – Appartement S1 vide à My House 1, Chotrana 1",1150.0,TND,,La Soukra,,Apartment,44.0,1,1,{},,2026-02-16T22:50:31.167785
mubawab,8249594,rent,https://www.mubawab.tn/fr/a/8249594/appartement-s3-%C3%A0-la-soukra,"['https://www.mubawab-media.com/ad/8/249/594F/h/IMG_0400_81658530.avif', 'https://www.mubawab-media.com/ad/8/249/594F/h/IMG_0409_81658531.avif', 'https://www.mubawab-media.com/ad/8/249/594F/h/IMG_0408_81658532.avif', 'https://www.mubawab-media.com/ad/8/249/594F/h/IMG_0407_81658533.avif', 'https://www.mubawab-media.com/ad/8/249/594F/h/IMG_0406_81658534.avif', 'https://www.mubawab-media.com/ad/8/249/594F/h/IMG_0405_81658535.avif', 'https://www.mubawab-media.com/ad/8/249/594F/h/IMG_0404_81658536.avif', 'https://www.mubawab-media.com/ad/8/249/594F/h/IMG_0401_81658537.avif', 'https://www.mubawab-media.com/ad/8/249/594F/h/IMG_0402_81658538.avif', 'https://www.mubawab-media.com/ad/8/294/567F/m/gallery_81870188.avif', 'https://www.mubawab-media.com/ad/8/287/512F/m/617566850_2474804702956894_6870938826790485003_n_81796212.avif', 'https://www.mubawab-media.com/ad/8/287/526F/m/611388367_1942187243381697_1298687623574929607_n_81796319.avif', 'https://www.mubawab-media.com/ad/8/296/939F/m/WhatsApp%20Image%202026-02-02%20at%2010.21.37%20-%20Copie_81898553.avif']",Appartement S3 à la Soukra,2500.0,TND,,La Soukra,,Apartment,3.0,3,2,{},,2026-02-16T22:50:32.817274
mubawab,8231085,rent,https://www.mubawab.tn/fr/a/8231085/duplex-meubl%C3%A9-au-golden-tulipe,"['https://www.mubawab-media.com/ad/8/231/085F/h/5a4b286e-6a9d-4534-96bf-469bde4a670a_81192750.avif', 'https://www.mubawab-media.com/ad/8/231/085F/h/f8a87009-7abf-4393-8d06-7150139af6fb_81192751.avif', 'https://www.mubawab-media.com/ad/8/231/085F/h/48741ba4-825d-4107-b0af-dbda09c0ee5e_81192752.avif', 'https://www.mubawab-media.com/ad/8/231/085F/h/e86ef827-5253-470c-b971-51ffe3f24d89_81192753.avif', 'https://www.mubawab-media.com/ad/8/231/085F/h/9cea9aa3-fe43-4285-b901-1945788ebe40_81192754.avif', 'https://www.mubawab-media.com/ad/8/231/085F/h/IMG_9291_81292192.avif', 'https://www.mubawab-media.com/ad/8/231/085F/h/IMG_9290_81292193.avif', 'https://www.mubawab-media.com/ad/8/231/085F/h/IMG_9289_81292194.avif', 'https://www.mubawab-media.com/ad/8/246/884F/m/1000122879_81354491.avif', 'https://www.mubawab-media.com/ad/7/531/072F/m/IMG-20240404-WA0008_79821605.avif', 'https://www.mubawab-media.com/ad/8/302/411F/m/3be92b22-ab2b-40a2-af79-9594c650554a_81957378.avif', 'https://www.mubawab-media.com/ad/8/202/536F/m/IMG_8976_81202107.avif']",Duplex meublé au golden tulipe,3000.0,TND,,La Marsa,,Apartment,80.0,2,1,{},,2026-02-16T22:50:33.475323
mubawab,8202254,rent,https://www.mubawab.tn/fr/a/8202254/appartement-s1-meubl%C3%A9-%C3%A0-ain-zaghouan,"['https://www.mubawab-media.com/ad/8/202/254F/h/IMG_7851_80884096.avif', 'https://www.mubawab-media.com/ad/8/202/254F/h/IMG_7849_80884095.avif', 'https://www.mubawab-media.com/ad/8/202/254F/h/IMG_7850_80884097.avif', 'https://www.mubawab-media.com/ad/8/202/254F/h/IMG_7853_80884098.avif', 'https://www.mubawab-media.com/ad/8/202/254F/h/IMG_7854_80884099.avif', 'https://www.mubawab-media.com/ad/8/202/254F/h/IMG_7855_80884100.avif', 'https://www.mubawab-media.com/ad/8/202/254F/h/IMG_7852_80884101.avif', 'https://www.mubawab-media.com/ad/8/226/946F/m/IMG_8748_81143618.avif', 'https://www.mubawab-media.com/ad/8/215/123F/m/b2b07643-1936-4a6b-92ad-08b3cbb4c7d7_81017723.avif', 'https://www.mubawab-media.com/ad/8/284/781F/m/thumb_1237328_property_large_81767439.avif', 'https://www.mubawab-media.com/ad/8/191/112F/m/logo1_80773121.avif']",Appartement S1 meublé à Ain Zaghouan,1500.0,TND,,La Marsa,,Apartment,4.0,1,1,{},,2026-02-16T22:50:33.608035
mubawab,8206365,rent,https://www.mubawab.tn/fr/a/8206365/appartement-s1-%C3%A0-ain-zaghouan,"['https://www.mubawab-media.com/ad/8/206/365F/h/IMG_8030_80924459.avif', 'https://www.mubawab-media.com/ad/8/206/365F/h/IMG_8027_80924460.avif', 'https://www.mubawab-media.com/ad/8/206/365F/h/IMG_8029_80924461.avif', 'https://www.mubawab-media.com/ad/8/206/365F/h/IMG_8028_80924462.avif', 'https://www.mubawab-media.com/ad/8/304/531F/m/photo_00_81978470.avif', 'https://www.mubawab-media.com/ad/8/191/112F/m/logo1_80773121.avif', 'https://www.mubawab-media.com/ad/8/298/746F/m/gallery_81920050.avif', 'https://www.mubawab-media.com/ad/8/298/759F/m/gallery_81920169.avif']",Appartement S1 à Ain Zaghouan,1100.0,TND,,La Marsa,,Apartment,100.0,1,1,{},,2026-02-16T22:50:35.099870
mubawab,8259915,rent,https://www.mubawab.tn/fr/a/8259915/appartement-s3-au-jardin-de-carthage,"['https://www.mubawab-media.com/ad/8/259/915F/h/IMG_9884_81486584.avif', 'https://www.mubawab-media.com/ad/8/259/915F/h/IMG_9889_81486585.avif', 'https://www.mubawab-media.com/ad/8/259/915F/h/IMG_9886_81486586.avif', 'https://www.mubawab-media.com/ad/8/259/915F/h/IMG_9883_81486587.avif', 'https://www.mubawab-media.com/ad/8/259/915F/h/IMG_9885_81486588.avif', 'https://www.mubawab-media.com/ad/8/259/915F/h/IMG_9882_81486589.avif', 'https://www.mubawab-media.com/ad/8/259/915F/h/IMG_9887_81486590.avif', 'https://www.mubawab-media.com/ad/8/259/915F/h/IMG_9888_81486591.avif', 'https://www.mubawab-media.com/ad/8/259/915F/h/IMG_9890_81486592.avif', 'https://www.mubawab-media.com/ad/7/982/923F/m/logo1_81961384.avif', 'https://www.mubawab-media.com/ad/8/232/928F/m/logo1_81210587.avif', 'https://www.mubawab-media.com/ad/8/297/687F/m/logo1_81906252.avif', 'https://www.mubawab-media.com/ad/8/041/827F/m/20250213_121452_79782600.avif']",Appartement S3 au jardin de Carthage,1900.0,TND,,Le Kram,,Apartment,1.0,3,2,{},,2026-02-16T22:50:36.066598
mubawab,8295815,rent,https://www.mubawab.tn/fr/a/8295815/appartement-s1-meubl%C3%A9,"['https://www.mubawab-media.com/ad/8/295/815F/h/1000134505_81886847.avif', 'https://www.mubawab-media.com/ad/8/295/815F/h/1000134504_81886848.avif', 'https://www.mubawab-media.com/ad/8/295/815F/h/1000134501_81886849.avif', 'https://www.mubawab-media.com/ad/8/295/815F/h/1000134503_81886850.avif', 'https://www.mubawab-media.com/ad/8/295/815F/h/1000134502_81886851.avif', 'https://www.mubawab-media.com/ad/8/295/815F/h/1000134499_81886852.avif', 'https://www.mubawab-media.com/ad/8/304/611F/m/1000136156_81979109.avif', 'https://www.mubawab-media.com/ad/8/280/588F/m/1000129638_81722205.avif', 'https://www.mubawab-media.com/ad/8/295/803F/m/1000134494_81886778.avif', 'https://www.mubawab-media.com/ad/8/295/821F/m/1000134498_81886882.avif']",Appartement s1 meublé,2500.0,TND,,Le Kram,,Apartment,90.0,1,1,{},,2026-02-16T22:50:36.199242
mubawab,8280585,rent,https://www.mubawab.tn/fr/a/8280585/coquet-s1-meubl%C3%A9,"['https://www.mubawab-media.com/ad/8/280/585F/h/1000129636_81722155.avif', 'https://www.mubawab-media.com/ad/8/280/585F/h/1000129637_81722156.avif', 'https://www.mubawab-media.com/ad/8/280/585F/h/1000129635_81722157.avif', 'https://www.mubawab-media.com/ad/8/280/585F/h/1000129632_81722158.avif', 'https://www.mubawab-media.com/ad/8/280/585F/h/1000129633_81722159.avif', 'https://www.mubawab-media.com/ad/8/280/585F/h/1000129634_81722160.avif', 'https://www.mubawab-media.com/ad/8/280/585F/h/1000129631_81722161.avif', 'https://www.mubawab-media.com/ad/8/280/585F/h/1000129630_81722162.avif', 'https://www.mubawab-media.com/ad/8/304/587F/m/1000136133_81978978.avif', 'https://www.mubawab-media.com/ad/8/234/294F/m/1000119995_81224311.avif', 'https://www.mubawab-media.com/ad/8/299/239F/m/gallery_81925225.avif', 'https://www.mubawab-media.com/ad/8/202/254F/m/IMG_7851_80884096.avif']",Coquet s1 meublé,1800.0,TND,,La Marsa,,Apartment,90.0,1,1,{},,2026-02-16T22:50:37.432768
mubawab,8252827,rent,https://www.mubawab.tn/fr/a/8252827/a-louer-s3-meubl%C3%A9-au-lac-2,"['https://www.mubawab-media.com/ad/8/252/827F/h/thumb_1207262_property_large_81413976.avif', 'https://www.mubawab-media.com/ad/8/252/827F/h/thumb_1207252_property_large_81413977.avif', 'https://www.mubawab-media.com/ad/8/252/827F/h/thumb_1207251_property_large_81413978.avif', 'https://www.mubawab-media.com/ad/8/252/827F/h/thumb_1207263_property_large_81413979.avif', 'https://www.mubawab-media.com/ad/8/252/827F/h/thumb_1207270_property_large_81413980.avif', 'https://www.mubawab-media.com/ad/8/252/827F/h/thumb_1207245_property_large_81413981.avif', 'https://www.mubawab-media.com/ad/8/252/827F/h/thumb_1207260_property_large_81413982.avif', 'https://www.mubawab-media.com/ad/8/252/827F/h/thumb_1207247_property_large_81413983.avif', 'https://www.mubawab-media.com/ad/8/252/827F/h/thumb_1207256_property_large_81413984.avif', 'https://www.mubawab-media.com/ad/8/252/827F/h/thumb_1207242_property_large_81413985.avif', 'https://www.mubawab-media.com/ad/8/252/827F/h/thumb_1207258_property_large_81413986.avif', 'https://www.mubawab-media.com/ad/8/252/827F/h/thumb_1207243_property_large_81413987.avif', 'https://www.mubawab-media.com/ad/8/304/595F/m/1000136138_81978995.avif', 'https://www.mubawab-media.com/ad/8/133/781F/m/20250902_164523_80957258.avif', 'https://www.mubawab-media.com/ad/8/296/766F/m/gallery_81896781.avif', 'https://www.mubawab-media.com/ad/8/110/169F/m/IMG_2833_81957093.avif']",A louer S3 meublé au Lac 2,4000.0,TND,,La Marsa,,Apartment,140.0,3,1,{},,2026-02-16T22:50:38.223779
mubawab,8173020,rent,https://www.mubawab.tn/fr/a/8173020/a-louer-un-s2-vide-aux-berges-du-lac-2,"['https://www.mubawab-media.com/ad/8/173/020F/h/thumb_1120255_property_large_80591534.avif', 'https://www.mubawab-media.com/ad/8/173/020F/h/thumb_1120256_property_large_80591535.avif', 'https://www.mubawab-media.com/ad/8/173/020F/h/thumb_1120252_property_large_80591536.avif', 'https://www.mubawab-media.com/ad/8/304/604F/m/IMG_7183_81979093.avif', 'https://www.mubawab-media.com/ad/8/246/884F/m/1000122879_81354491.avif', 'https://www.mubawab-media.com/ad/8/234/340F/m/1000120054_81224672.avif', 'https://www.mubawab-media.com/ad/8/042/046F/m/IMG_2009_79278550.avif']",A louer un S2 vide aux Berges du Lac 2,2300.0,TND,,La Marsa,,Apartment,120.0,2,1,{},,2026-02-16T22:50:38.645101
mubawab,8296766,rent,https://www.mubawab.tn/fr/a/8296766/duplex-en-location,"['https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896781.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896782.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896783.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896784.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896785.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896786.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896787.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896788.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896789.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896790.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896791.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896792.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896793.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896794.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896795.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896796.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896797.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896798.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896799.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896800.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896801.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896802.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896803.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896804.avif', 'https://www.mubawab-media.com/ad/8/296/766F/h/gallery_81896805.avif', 'https://www.mubawab-media.com/ad/8/133/781F/m/20250902_164523_80957258.avif', 'https://www.mubawab-media.com/ad/7/531/072F/m/IMG-20240404-WA0008_79821605.avif', 'https://www.mubawab-media.com/ad/8/231/085F/m/5a4b286e-6a9d-4534-96bf-469bde4a670a_81192750.avif', 'https://www.mubawab-media.com/ad/8/302/411F/m/3be92b22-ab2b-40a2-af79-9594c650554a_81957378.avif']",Duplex en location,3500.0,TND,,La Marsa,,Apartment,160.0,3,,{},,2026-02-16T22:50:39.518547
mubawab,8299239,rent,https://www.mubawab.tn/fr/a/8299239/s2-en-location,"['https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925225.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925226.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925227.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925228.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925229.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925230.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925231.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925232.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925233.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925234.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925235.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925236.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925237.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925238.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925239.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925240.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925241.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925242.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925243.avif', 'https://www.mubawab-media.com/ad/8/299/239F/h/gallery_81925244.avif', 'https://www.mubawab-media.com/ad/8/304/587F/m/1000136133_81978978.avif', 'https://www.mubawab-media.com/ad/8/234/294F/m/1000119995_81224311.avif', 'https://www.mubawab-media.com/ad/8/280/585F/m/1000129636_81722155.avif', 'https://www.mubawab-media.com/ad/8/202/254F/m/IMG_7851_80884096.avif']",S2 en location,1800.0,TND,,La Marsa,,Apartment,90.0,2,,{},,2026-02-16T22:50:40.247095
mubawab,8284781,rent,https://www.mubawab.tn/fr/a/8284781/a-louer-s2-neuf-%C3%A0-bhar-lazrag-marsa,"['https://www.mubawab-media.com/ad/8/284/781F/h/thumb_1237328_property_large_81767439.avif', 'https://www.mubawab-media.com/ad/8/284/781F/h/thumb_1237330_property_large_81767440.avif', 'https://www.mubawab-media.com/ad/8/284/781F/h/thumb_1237319_property_large_81767441.avif', 'https://www.mubawab-media.com/ad/8/284/781F/h/thumb_1237316_property_large_81767442.avif', 'https://www.mubawab-media.com/ad/8/284/781F/h/thumb_1237323_property_large_81767443.avif', 'https://www.mubawab-media.com/ad/8/284/781F/h/thumb_1237321_property_large_81767444.avif', 'https://www.mubawab-media.com/ad/8/284/781F/h/thumb_1237325_property_large_81767445.avif', 'https://www.mubawab-media.com/ad/8/284/781F/h/thumb_1237318_property_large_81767446.avif', 'https://www.mubawab-media.com/ad/8/284/781F/h/thumb_1237327_property_large_81767447.avif', 'https://www.mubawab-media.com/ad/8/202/254F/m/IMG_7851_80884096.avif', 'https://www.mubawab-media.com/ad/8/226/946F/m/IMG_8748_81143618.avif', 'https://www.mubawab-media.com/ad/8/215/123F/m/b2b07643-1936-4a6b-92ad-08b3cbb4c7d7_81017723.avif', 'https://www.mubawab-media.com/ad/8/191/112F/m/logo1_80773121.avif']",A louer S2 Neuf à Bhar Lazrag Marsa,1400.0,TND,,La Marsa,,Apartment,110.0,2,1,{},,2026-02-16T22:50:41.383547
mubawab,8289989,rent,https://www.mubawab.tn/fr/a/8289989/a-louer-appartement-s4-avec-jardin-%C3%A0-la-marsa,"['https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263635_property_large_81822008.avif', 'https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263649_property_large_81822009.avif', 'https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263648_property_large_81822010.avif', 'https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263647_property_large_81822011.avif', 'https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263646_property_large_81822012.avif', 'https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263645_property_large_81822013.avif', 'https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263644_property_large_81822014.avif', 'https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263643_property_large_81822015.avif', 'https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263642_property_large_81822016.avif', 'https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263641_property_large_81822017.avif', 'https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263640_property_large_81822018.avif', 'https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263639_property_large_81822019.avif', 'https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263638_property_large_81822020.avif', 'https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263637_property_large_81822021.avif', 'https://www.mubawab-media.com/ad/8/289/989F/h/thumb_1263636_property_large_81822022.avif', 'https://www.mubawab-media.com/ad/8/133/781F/m/20250902_164523_80957258.avif', 'https://www.mubawab-media.com/ad/7/531/072F/m/IMG-20240404-WA0008_79821605.avif', 'https://www.mubawab-media.com/ad/8/296/766F/m/gallery_81896781.avif', 'https://www.mubawab-media.com/ad/8/231/085F/m/5a4b286e-6a9d-4534-96bf-469bde4a670a_81192750.avif']",A louer appartement S4 avec jardin à la Marsa,3500.0,TND,,La Marsa,,Apartment,50.0,4,3,{},,2026-02-16T22:50:41.697323
mubawab,8279567,rent,https://www.mubawab.tn/fr/a/8279567/a-louer-appartement-s2-au-centre-de-la-marsa,"['https://www.mubawab-media.com/ad/8/279/567F/h/thumb_1233421_property_large_81711691.avif', 'https://www.mubawab-media.com/ad/8/279/567F/h/thumb_1233419_property_large_81711689.avif', 'https://www.mubawab-media.com/ad/8/279/567F/h/thumb_1233420_property_large_81711690.avif', 'https://www.mubawab-media.com/ad/8/279/567F/h/thumb_1233422_property_large_81711692.avif', 'https://www.mubawab-media.com/ad/8/279/567F/h/thumb_1233423_property_large_81711693.avif', 'https://www.mubawab-media.com/ad/8/279/567F/h/thumb_1233424_property_large_81711694.avif', 'https://www.mubawab-media.com/ad/8/279/567F/h/thumb_1233425_property_large_81711695.avif', 'https://www.mubawab-media.com/ad/8/279/567F/h/thumb_1233426_property_large_81711696.avif', 'https://www.mubawab-media.com/ad/8/133/781F/m/20250902_164523_80957258.avif', 'https://www.mubawab-media.com/ad/7/531/072F/m/IMG-20240404-WA0008_79821605.avif', 'https://www.mubawab-media.com/ad/8/296/766F/m/gallery_81896781.avif', 'https://www.mubawab-media.com/ad/8/231/085F/m/5a4b286e-6a9d-4534-96bf-469bde4a670a_81192750.avif']",A louer appartement S2 au centre de la Marsa,3300.0,TND,,La Marsa,,Apartment,113.0,2,2,{},,2026-02-16T22:50:42.675092
mubawab,8213879,rent,https://www.mubawab.tn/fr/a/8213879/s3-neuf-vue-d%C3%A9gag%C3%A9e-jardins-de-carthage,"['https://www.mubawab-media.com/ad/8/213/879F/h/logo1_81977147.avif', 'https://www.mubawab-media.com/ad/8/213/879F/h/logo2_81977148.avif', 'https://www.mubawab-media.com/ad/8/213/879F/h/logo3_81977149.avif', 'https://www.mubawab-media.com/ad/8/213/879F/h/logo4_81977150.avif', 'https://www.mubawab-media.com/ad/8/213/879F/h/logo5_81977151.avif', 'https://www.mubawab-media.com/ad/8/213/879F/h/logo6_81977152.avif', 'https://www.mubawab-media.com/ad/8/213/879F/h/logo7_81977153.avif', 'https://www.mubawab-media.com/ad/8/304/611F/m/1000136156_81979109.avif', 'https://www.mubawab-media.com/ad/8/280/588F/m/1000129638_81722205.avif', 'https://www.mubawab-media.com/ad/8/295/803F/m/1000134494_81886778.avif', 'https://www.mubawab-media.com/ad/8/295/815F/m/1000134505_81886847.avif']",S3 neuf vue dégagée jardins de Carthage,2700.0,TND,,Le Kram,,Apartment,90.0,3,2,{},,2026-02-16T22:50:43.694969
